date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-08,0.105225,55.77999877929688,,,,,,,,,False,False,Wednesday,1
2025-01-09,0.1591,56.29999923706055,,0.05387499999999999,0.105225,,0.009322346166071638,,,,False,False,Thursday,1
2025-01-10,0.3182,56.63999938964844,,0.1591,0.1591,,0.006039079168656203,,,,False,False,Friday,1
2025-01-13,0.0,56.459999084472656,,-0.3182,0.3182,0.105225,-0.003177971523931178,,,,True,True,Monday,1
2025-01-20,0.29205,56.34000015258789,,0.29205,0.0,0.1591,-0.002125379628597379,,,,False,False,Monday,1
2025-01-27,0.1779,56.18000030517578,,-0.11414999999999997,0.29205,0.3182,-0.002839897887447207,,,,False,False,Monday,1
2025-02-05,0.4939,57.47999954223633,0.2209107142857143,0.316,0.1779,0.0,0.023139893734403838,,0.524939985724931,,False,False,Wednesday,2
2025-02-10,0.1779,57.79999923706055,0.23129285714285716,-0.316,0.4939,0.29205,0.00556714852770801,0.03621370566457238,0.6359692631390967,,True,False,Monday,2
2025-02-11,0.0,57.900001525878906,0.20856428571428573,-0.1779,0.1779,0.1779,0.0017301434279992645,0.02841922398757557,0.7307402050247472,,False,False,Tuesday,2
2025-02-12,0.3818,58.09999847412109,0.21764999999999998,0.3818,0.0,0.4939,0.003454178635086791,0.02577682027199102,0.8229214847735512,,False,False,Wednesday,2
2025-02-13,0.0,58.15999984741211,0.21764999999999998,-0.3818,0.3818,0.1779,0.0010327259013225287,0.03010982625763048,0.8258672517427604,,True,False,Thursday,2
2025-02-19,0.0,58.7400016784668,0.17592857142857143,0.0,0.0,0.0,0.009972521192853634,0.04259853602021457,0.7991425832242952,,False,False,Wednesday,2
2025-02-20,0.0416333333333333,58.70000076293945,0.15646190476190475,0.0416333333333333,0.0,0.3818,-0.0006809825397401381,0.04485582848121683,0.4624166293041165,,False,False,Thursday,2
2025-02-25,0.2202,58.70000076293945,0.11736190476190476,0.1785666666666667,0.0416333333333333,0.0,0.0,0.021224795240415206,0.4048050751235981,,False,False,Tuesday,2
2025-02-26,0.0772,58.52000045776367,0.10297619047619047,-0.14300000000000002,0.2202,0.0,-0.0030664446820488633,0.012456768688700492,0.3434007539144956,,False,False,Wednesday,2
2025-03-03,0.0,58.119998931884766,0.10297619047619049,-0.0772,0.0772,0.0416333333333333,-0.006835296014182424,0.0037996096754424613,0.2965847600777096,,False,False,Monday,3
2025-03-14,0.0,58.09999847412109,0.048433333333333335,0.0,0.0,0.2202,-0.0003441235053551761,0.0,0.2965847600777096,,False,False,Friday,3
2025-03-18,0.0,58.0,0.048433333333333335,0.0,0.0,0.0772,-0.001721144178095435,-0.0027510290204931787,0.3259574027126615,,False,False,Tuesday,3
2025-03-19,-0.3182,58.20000076293945,0.0029761904761904817,-0.3182,0.0,0.0,0.0034482890161975366,-0.009193069460283976,0.2979299924809009,,True,False,Wednesday,3
2025-03-20,0.0,58.2400016784668,-0.0029714285714285615,0.3182,-0.3182,0.0,0.0006873009450683032,-0.007836440860203187,0.250827707822404,,False,False,Thursday,3
2025-03-21,0.0,58.43999862670898,-0.03442857142857142,0.0,0.0,0.0,0.003434013435410499,-0.004429337867992489,0.18756599975024615,,False,False,Friday,3
2025-03-24,0.0,58.43999862670898,-0.04545714285714285,0.0,0.0,-0.3182,0.0,-0.0013670852773222109,0.16852270270820296,,False,False,Monday,3
2025-03-25,-0.1531,58.43999862670898,-0.06732857142857142,-0.1531,0.0,0.0,0.0,0.005505844815985705,0.17989363136680997,,False,False,Tuesday,3
2025-03-27,0.13935,58.5,-0.047421428571428566,0.29245,-0.1531,0.0,0.0010267175684635088,0.006884708027265818,0.1819988215681168,,False,False,Thursday,3
2025-03-28,0.0,58.220001220703125,-0.047421428571428566,-0.13935,0.13935,0.0,-0.004786303919604662,0.00379312449488145,0.12791258434387828,,False,False,Friday,3
2025-04-01,0.0,58.70000076293945,-0.001964285714285708,0.0,0.0,-0.1531,0.008244581452630406,0.008591065179476498,0.16236307243101733,,False,False,Tuesday,4
2025-04-02,0.0,58.84000015258789,-0.001964285714285708,0.0,0.0,0.13935,0.002384998089077106,0.010302171305447194,0.20161265641484394,,False,False,Wednesday,4
2025-04-07,0.8625,58.119998931884766,0.12125000000000001,0.8625,0.0,0.0,-0.0122365944737588,-0.005475696480902403,0.25078948016959624,,False,False,Monday,4
2025-04-11,0.0,58.220001220703125,0.12125000000000001,-0.8625,0.8625,0.0,0.0017206175267752144,-0.003764500533463555,0.26775970795190934,,True,False,Friday,4
2025-04-15,-0.296,58.560001373291016,0.10083571428571429,-0.296,0.0,0.0,0.0058399200525434125,0.0020534351369267956,0.27199451230639343,-1.7123843660507083,False,False,Tuesday,4
2025-04-22,0.0,58.900001525878906,0.08092857142857146,0.296,-0.296,0.8625,0.0058060133984723095,0.00683763292100692,0.32142569498189605,-0.3804107219444339,False,False,Tuesday,4
2025-04-29,0.0,59.09999847412109,0.08092857142857146,0.0,0.0,0.0,0.003395533838047582,0.015115033235434394,0.3595763397020508,-0.3567624074490326,False,False,Tuesday,4
2025-04-30,0.1072833333333333,58.7599983215332,0.09625476190476193,0.1072833333333333,0.0,-0.296,-0.005752963813303036,0.0010221049031335916,0.36210996735087536,0.1527785569753998,False,False,Wednesday,4
2025-05-02,0.836,58.459999084472656,0.21568333333333337,0.7287166666666667,0.1072833333333333,0.0,-0.005105501116915656,-0.006458209842450491,0.3560629126441993,2.8169940109766713,False,False,Friday,5
2025-05-06,0.22724,59.0,0.12493190476190477,-0.60876,0.836,0.0,0.00923710099186037,0.015141106061384635,0.31616701806487507,0.49360586754088975,True,False,Tuesday,5
2025-05-07,0.27695,59.31999969482422,0.1644961904761905,0.049709999999999976,0.22724,0.1072833333333333,0.0054237236410885625,0.018893824305347806,0.3026232812701547,0.6682167690253727,False,False,Wednesday,5
2025-05-12,0.4215,59.29999923706055,0.2669961904761905,0.14455,0.27695,0.836,-0.00033716213530965433,0.012636575246172121,0.3049434977022046,1.2475034615639824,False,False,Monday,5
2025-05-13,0.3033333333333333,59.70000076293945,0.3103295238095238,-0.1181666666666667,0.4215,0.22724,0.006745388381538486,0.013582329649160618,0.4047815105582427,0.7657743521210626,False,False,Tuesday,5
2025-05-14,0.4240666666666666,59.70000076293945,0.3709104761904762,0.1207333333333333,0.3033333333333333,0.27695,0.0,0.010152323253969309,0.4658230872286857,1.1510025920503846,False,False,Wednesday,5
