date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-09,0.0,54.98008728027344,,,,,,,,,False,False,Thursday,1
2025-01-23,0.0,55.38520431518555,,0.0,0.0,,0.007368432007881953,,,,False,False,Thursday,1
2025-01-28,0.0,57.91236114501953,,0.0,0.0,,0.04562873534694334,,,,False,False,Tuesday,1
2025-02-04,0.0,58.761173248291016,,0.0,0.0,0.0,0.014656838134193162,,,,False,False,Tuesday,2
2025-02-05,0.0,58.548973083496094,,0.0,0.0,0.0,-0.0036112309040917667,,,,False,False,Wednesday,2
2025-02-11,0.5719,59.78361129760742,,0.5719,0.0,0.0,0.021087273594886602,,,,False,False,Tuesday,2
2025-02-18,0.4215,62.05997848510742,0.14191428571428572,-0.15039999999999998,0.5719,0.0,0.03807677619486838,,2.4568768896150193,,False,False,Tuesday,2
2025-03-06,0.6369,65.82177734375,0.23290000000000002,0.21540000000000004,0.4215,0.0,0.06061553597775249,0.19719303114614184,3.342956183597278,,False,False,Thursday,3
2025-03-11,0.3182,62.11785507202149,0.27835714285714286,-0.31870000000000004,0.6369,0.5719,-0.056271988104864,0.1215604571668969,2.8014140859626506,,True,True,Tuesday,3
2025-03-12,0.5859,63.545406341552734,0.3620571428571428,0.2677,0.3182,0.4215,0.022981335525447344,0.09726844295689108,2.668012309786578,,False,False,Wednesday,3
2025-03-21,0.0,61.3269157409668,0.3620571428571428,-0.5859,0.5859,0.6369,-0.03491189573423581,0.043663908510376936,2.3873401934118554,,True,True,Friday,3
2025-04-14,0.0342333333333333,54.40135192871094,0.366947619047619,0.0342333333333333,0.0,0.3182,-0.11292861753407135,-0.07084020327513307,3.5736538992002713,,False,False,Monday,4
2025-04-16,0.0342333333333333,54.11198043823242,0.29013809523809525,0.0,0.0342333333333333,0.5859,-0.005319196678378768,-0.09486932515905044,4.496832460636176,,False,False,Wednesday,4
2025-04-17,0.0,53.436790466308594,0.22992380952380956,-0.0342333333333333,0.0342333333333333,0.0,-0.012477642962902546,-0.13894925891519827,5.129635500136683,,False,False,Thursday,4
2025-04-30,0.0,56.50410079956055,0.13893809523809522,0.0,0.0,0.0342333333333333,0.05740072160931642,-0.14155917570454668,4.279020357390992,,False,False,Wednesday,4
2025-05-06,-0.128,57.35291290283203,0.07519523809523809,-0.128,0.0,0.0342333333333333,0.015022132752497308,-0.07670809244241983,3.858370950055947,,False,False,Tuesday,5
2025-05-14,-0.0415,60.16943740844727,-0.014433333333333326,0.0865,-0.128,0.0,0.04910865661500097,-0.0531268761578112,3.0691183295684343,,False,False,Wednesday,5
2025-05-15,-0.1314,58.14385223388672,-0.0332047619047619,-0.08989999999999998,-0.0415,0.0,-0.03366468529214106,-0.051903205446116596,2.453325055465001,,False,False,Thursday,5
2025-05-20,0.2081333333333333,57.71944808959961,-0.00836190476190475,0.3395333333333333,-0.1314,-0.128,-0.007299209253970984,0.06099289894921722,2.3427406887135924,,False,False,Tuesday,5
2025-05-21,0.3212,58.433223724365234,0.03263333333333335,0.11306666666666668,0.2081333333333333,-0.0415,0.012366293483222712,0.07985742253631645,2.077833373728056,,False,False,Wednesday,5
2025-05-22,0.0,57.15999984741211,0.03263333333333335,-0.3212,0.3212,-0.1314,-0.0217893827484007,0.06967501881406912,1.1773836003889886,,True,True,Thursday,5
2025-05-23,0.0,56.77999877929688,0.03263333333333335,0.0,0.0,0.2081333333333333,-0.006648024302477906,0.004882795687963348,1.1253120468328008,,False,False,Friday,5
2025-05-27,0.16985,59.52000045776367,0.07518333333333335,0.16985,0.0,0.3212,0.04825645891816843,0.037785134969572365,1.222568709819884,,False,False,Tuesday,5
2025-05-29,-0.34,59.58000183105469,0.032540476190476196,-0.50985,0.16985,0.0,0.0010080875811415702,-0.00979626206891926,1.08264417664436,,True,False,Thursday,5
2025-05-30,0.296,59.86000061035156,0.09359761904761907,0.636,-0.34,0.0,0.004699542979049287,0.02951556029623803,1.2513689594320447,,False,False,Friday,5
