date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-04-24,-0.8979,22.37244033813477,,,False,,,,,,,False,Thursday,4
2025-04-25,0.6705,22.8799991607666,,1.5684,False,0.022686788520190015,-0.8979,,,,,False,Friday,4
2025-04-28,-0.0026999999999999,22.979999542236328,,-0.6731999999999999,True,0.0043706462035715266,0.6705,,,,,False,Monday,4
2025-04-30,0.5106,23.030000686645508,,0.5133,False,0.0021758548914363463,-0.0026999999999999,-0.8979,,,,False,Wednesday,4
2025-05-05,0.6249,24.200000762939453,,0.11429999999999996,False,0.050803301841514825,0.5106,0.6705,,,,False,Monday,5
2025-05-07,0.6249,23.440000534057617,,0.0,False,-0.03140496714552676,0.6249,-0.0026999999999999,,,,False,Wednesday,5
2025-05-08,0.0,23.420000076293945,0.2186142857142857,-0.6249,True,-0.0008532618305452377,0.6249,0.5106,,0.5729598552560504,,True,Thursday,5
2025-05-09,0.0,24.045000076293945,0.3468857142857143,0.0,False,0.02668659256891437,0.0,0.6249,0.07475982561045114,0.5222220033173894,,False,Friday,5
2025-05-12,-0.0772,24.059999465942383,0.24007142857142857,-0.0772,False,0.0006238049324536199,0.0,0.6249,0.05157344180323142,0.506102064977099,,False,Monday,5
2025-05-13,0.4458999999999999,24.739999771118164,0.3041571428571429,0.5230999999999999,False,0.028262689953020947,-0.0772,0.0,0.0765883491706354,0.5805300976247986,,False,Tuesday,5
2025-05-14,0.6908,24.739999771118164,0.32989999999999997,0.24490000000000006,False,0.0,0.4458999999999999,0.0,0.07425093501904412,0.5371827213348673,,False,Wednesday,5
2025-05-15,-0.5574,22.864999771118164,0.161,-1.2482,True,-0.07578819795256841,0.6908,-0.0772,-0.05516532850138367,0.7036849090331971,,True,Thursday,5
2025-05-16,-0.24185,22.8700008392334,0.03717857142857141,0.31555,False,0.00021872154669999588,-0.5574,0.4458999999999999,-0.024317392569851992,0.7932578098456096,,False,Friday,5
2025-05-19,0.45335,22.915000915527344,0.10194285714285711,0.6952,False,0.0019676464644788894,-0.24185,0.6908,-0.02156273096163519,0.8561677275730532,,False,Monday,5
2025-05-20,0.6705,23.43000030517578,0.19772857142857142,0.21715,False,0.022474334238383964,0.45335,-0.5574,-0.02557703344424167,0.8521390846377039,,False,Tuesday,5
2025-05-21,0.0,23.71500015258789,0.20875714285714284,-0.6705,True,0.012163885774647332,0.6705,-0.24185,-0.014339123899102635,0.8349519088359579,,False,Wednesday,5
2025-05-22,0.4019,24.36000061035156,0.20247142857142858,0.4019,False,0.02719799509228693,0.0,0.45335,-0.015359707529594258,0.7581099430504787,,False,Thursday,5
2025-05-23,0.7184,24.475000381469727,0.20641428571428572,0.31650000000000006,False,0.004720844344695996,0.4019,0.6705,-0.010711373973325666,0.692974937306193,,False,Friday,5
2025-05-26,0.0,24.68000030517578,0.28604285714285715,-0.7184,True,0.00837589052138532,0.7184,0.0,0.07937898763288986,0.7452562551481606,,False,Monday,5
2025-05-27,-0.20502,24.93000030517578,0.29130428571428574,-0.20502,False,0.010129659518179679,0.0,0.4019,0.0900743065303462,0.733648620568448,,False,Tuesday,5
2025-05-28,0.8065500000000001,24.670000076293945,0.3417614285714286,1.01157,False,-0.010429210818254875,-0.20502,0.7184,0.07658734849001925,0.5489221149401725,,False,Wednesday,5
2025-05-29,0.6506000000000001,24.725000381469727,0.3389185714285715,-0.15595000000000003,False,0.0022294408190388637,0.8065500000000001,0.0,0.05527102259609773,0.39430169556566447,,False,Thursday,5
2025-05-30,0.0523488888888888,24.850000381469727,0.34639698412698416,-0.5982511111111113,True,0.005055611651018754,0.6506000000000001,-0.20502,0.047860013560150794,0.19885078865604774,,False,Friday,5
