date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-02,0.0,319.5323486328125,,,,,,,,,False,False,Thursday,1
2025-01-07,0.0,316.751220703125,,0.0,0.0,,-0.008703744524105828,,,,False,False,Tuesday,1
2025-01-24,0.0,347.5423278808594,,0.0,0.0,,0.0972091192241793,,,,False,False,Friday,1
2025-01-28,0.3818,329.8622741699219,,0.3818,0.0,0.0,-0.0508716558893465,,,,False,False,Tuesday,1
2025-01-30,0.1027,325.29327392578125,,-0.27909999999999996,0.3818,0.0,-0.013851236112520704,,,,False,False,Thursday,1
2025-02-05,0.0,328.1737060546875,,-0.1027,0.1027,0.0,0.008854877612881173,,,,False,False,Wednesday,2
2025-02-19,-0.03068,326.683837890625,0.06483142857142857,-0.03068,0.0,0.3818,-0.004539876707289392,,9.933348577405589,,False,False,Wednesday,2
2025-02-25,0.6369,306.9179077148437,0.15581714285714288,0.6675800000000001,-0.03068,0.1027,-0.060504769086247245,-0.039477821171917005,12.478390702579985,,False,False,Tuesday,2
2025-02-26,-0.1531,316.9498596191406,0.13394571428571428,-0.79,0.6369,0.0,0.03268610808339534,0.0006271133401622997,12.4543493258322,,True,False,Wednesday,2
2025-03-12,0.0,328.0743713378906,0.13394571428571428,0.1531,-0.1531,-0.03068,0.035098648512157826,-0.05601607338500225,8.302053873919544,,False,False,Wednesday,3
2025-03-13,0.0,320.02899169921875,0.07940285714285714,0.0,0.0,0.6369,-0.024523036059972414,-0.029810267013552827,7.790496936211104,,False,False,Thursday,3
2025-03-14,0.0,329.6636047363281,0.06473142857142858,0.0,0.0,-0.1531,0.030105438216561753,0.013435048188374266,8.283042487818422,,False,False,Friday,3
2025-03-17,0.064,329.6636047363281,0.07387428571428571,0.064,0.0,0.0,0.0,0.004539969699438151,8.474382057839385,,False,False,Monday,3
2025-03-18,0.4939,335.424560546875,0.14881428571428573,0.4299,0.064,0.0,0.017475255769148657,0.02675590783029924,9.732353160378041,,False,False,Tuesday,3
2025-03-19,0.0,343.6686096191406,0.05782857142857144,-0.4939,0.4939,0.0,0.024577952964519145,0.11974114569568184,8.979916923234756,,True,False,Wednesday,3
2025-03-24,0.0,337.8083801269531,0.07970000000000001,0.0,0.0,0.064,-0.017051977772080784,0.06581015853068028,7.6511292514250755,,False,False,Monday,3
2025-03-27,0.0,335.22589111328125,0.07970000000000001,0.0,0.0,0.4939,-0.007644834070431705,0.021798471322909574,7.508323637355346,,False,False,Thursday,3
2025-03-28,-0.1806,324.29998779296875,0.05390000000000001,-0.1806,0.0,0.0,-0.032592659487093,0.013345653689288639,6.35736583497083,,False,False,Friday,3
