date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-04-22,-0.0412333333333333,71.77999877929688,,,False,,,,,,,False,Tuesday,4
2025-04-23,-0.3578,73.63999938964844,,-0.3165666666666667,True,0.025912519392352396,-0.0412333333333333,,,,,False,Wednesday,4
2025-04-24,-0.2340333333333333,74.80000305175781,,0.12376666666666672,False,0.015752358388428256,-0.3578,,,,,False,Thursday,4
2025-04-25,0.0,76.31999969482422,,0.2340333333333333,False,0.020320809907115267,-0.2340333333333333,-0.0412333333333333,,,,False,Friday,4
2025-04-28,0.105175,76.33999633789062,,0.105175,False,0.000262010523406353,0.0,-0.3578,,,,False,Monday,4
2025-04-29,0.4311,76.5199966430664,,0.32592499999999996,False,0.0023578767855723104,0.105175,-0.2340333333333333,,,,False,Tuesday,4
2025-05-02,0.8225,74.81999969482422,0.10367261904761906,0.3914,False,-0.02221637510220964,0.4311,0.0,,1.7345446987390498,,False,Friday,5
2025-05-05,0.1301666666666666,75.0199966430664,0.12815833333333335,-0.6923333333333335,True,0.0026730412865267894,0.8225,0.105175,0.04513789243340072,1.072867754356225,,False,Monday,5
2025-05-06,0.6705,74.86000061035156,0.2750583333333333,0.5403333333333333,False,-0.0021327118085072705,0.1301666666666666,0.4311,0.016567099820951725,0.8171247240876076,,False,Tuesday,5
2025-05-08,0.4404,78.23999786376953,0.37140595238095236,-0.23009999999999997,False,0.045150911379375325,0.6705,0.8225,0.04598923357839202,1.2353362192323951,,False,Thursday,5
2025-05-09,0.743,79.68000030517578,0.4775488095238095,0.3026,False,0.018404939682048038,0.4404,0.1301666666666666,0.044025165406013755,1.8649551957776154,,False,Friday,5
2025-05-12,-0.19595,81.5199966430664,0.43453095238095235,-0.93895,True,0.02309232342925971,0.743,0.6705,0.0678543431184937,2.6532850576498515,,False,Monday,5
2025-05-13,0.3295,83.9800033569336,0.42001666666666665,0.52545,False,0.030176727369583656,-0.19595,0.4404,0.09749094408178016,3.6341248475645167,,False,Tuesday,5
2025-05-14,0.0829333333333333,83.9800033569336,0.3143642857142857,-0.2465666666666667,False,0.0,0.3295,0.743,0.12242720795871675,3.8156336845457774,,False,Wednesday,5
2025-05-16,-0.5994,76.91999816894531,0.21014047619047618,-0.6823333333333333,True,-0.0840676935672614,0.0829333333333333,-0.19595,0.02532660105170126,3.4881035557804427,,True,Friday,5
2025-05-19,0.5267,77.55999755859375,0.18959761904761901,1.1261,False,0.00832032507648739,-0.5994,0.3295,0.03606728461432618,2.9474950083226483,,False,Monday,5
2025-05-20,0.7964,79.30000305175781,0.24045476190476187,0.26970000000000005,False,0.0224343159867888,0.5267,0.0829333333333333,0.013548123938269319,2.8515744163578733,,False,Tuesday,5
2025-05-22,0.1445,78.16000366210938,0.1549547619047619,-0.6519,True,-0.014375779896305674,0.7964,-0.5994,-0.019076263017630435,2.9726191926305945,,True,Thursday,5
2025-05-23,0.146475,75.26000213623047,0.20387261904761902,0.0019750000000000045,False,-0.03710339547085739,0.1445,0.5267,-0.07679090731866922,3.41851673400703,,False,Friday,5
2025-05-26,0.05245,76.80000305175781,0.16429404761904756,-0.094025,False,0.02046240860769233,0.146475,0.7964,-0.08549654701321208,2.8054581613402574,,False,Monday,5
2025-05-27,-0.28705,76.44000244140625,0.11143928571428567,-0.3395,True,-0.004687507761021115,0.05245,0.1445,-0.0897832890465683,1.293610966043342,,True,Tuesday,5
2025-05-28,0.6417999999999999,79.73999786376953,0.2887535714285714,0.92885,False,0.043171053335494536,-0.28705,0.146475,0.03666146336392817,1.5940237624883313,,False,Wednesday,5
2025-05-29,0.296,78.4800033569336,0.25579642857142854,-0.34579999999999994,True,-0.015801285936683285,0.6417999999999999,0.05245,0.011861859557754872,1.6269391681085565,,True,Thursday,5
2025-05-30,0.0161238095238095,78.83999633789062,0.1443284013605442,-0.2798761904761905,False,0.004587066329747147,0.296,-0.28705,-0.005800841061342044,1.5613958153942578,,False,Friday,5
