date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-08,0.0,22.460264205932617,,,,,,,,,False,False,Wednesday,1
2025-01-22,0.0,22.60999870300293,,0.0,0.0,,0.006666640058079265,,,,False,False,Wednesday,1
2025-01-29,0.0,23.25885009765625,,0.0,0.0,,0.028697542320829328,,,,False,False,Wednesday,1
2025-01-30,0.0,23.85779190063477,,0.0,0.0,0.0,0.02575113560918796,,,,False,False,Thursday,1
2025-02-06,0.0,24.60646629333496,,0.0,0.0,0.0,0.03138070764546619,,,,False,False,Thursday,2
2025-02-13,0.0,23.85779190063477,,0.0,0.0,0.0,-0.030425920722431443,,,,False,False,Thursday,2
2025-02-18,-0.5267,23.608232498168945,-0.07524285714285714,-0.5267,0.0,0.0,-0.010460289179535676,,0.7544366615294847,,True,True,Tuesday,2
2025-02-24,-0.2023,23.85779190063477,-0.10414285714285713,0.3243999999999999,-0.5267,0.0,0.010570863468291503,0.062222228638477484,0.6163159948440017,,False,False,Monday,2
2025-02-25,0.3818,23.90770530700684,-0.04959999999999999,0.5841,-0.2023,0.0,0.002092121793163093,0.05739525335892903,0.40489915745742966,,False,False,Tuesday,2
2025-04-07,0.743,20.014591217041016,0.05654285714285715,0.3612,0.3818,-0.5267,-0.16283930389692547,-0.13948492152422243,1.5190595581660096,,False,False,Monday,4
2025-04-29,0.0,21.86132431030273,0.05654285714285715,-0.743,0.743,-0.2023,0.09226933856582353,-0.08368199365000406,1.601179938077872,,True,False,Tuesday,4
2025-05-13,0.0,21.711589813232425,0.05654285714285715,0.0,0.0,0.3818,-0.006849287579514973,-0.1176469813094072,1.5196061896017117,,False,False,Tuesday,5
2025-05-22,0.2263,22.21070671081543,0.08887142857142859,0.2263,0.0,0.743,0.02298850069831415,-0.06903762077728226,1.4334388970853997,,False,False,Thursday,5
