date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-04-22,-0.9207,20.43661880493164,,,False,,,,,,,False,Tuesday,4
2025-04-23,0.0772,21.35604858398437,,0.9979,False,0.04498932958669566,-0.9207,,,,,False,Wednesday,4
2025-04-24,-0.12925,21.472801208496094,,-0.20645000000000002,False,0.00546695818061016,0.0772,,,,,False,Thursday,4
2025-04-25,0.3975999999999999,21.88143539428711,,0.5268499999999999,False,0.0190303156920828,-0.12925,-0.9207,,,,False,Friday,4
2025-04-28,-0.20845,21.8084659576416,,-0.6060499999999999,True,-0.003334764622642594,0.3975999999999999,0.0772,,,,True,Monday,4
2025-04-29,0.5623,22.907888412475582,,0.77075,False,0.05041264511540522,-0.20845,-0.12925,,,,False,Tuesday,4
2025-04-30,0.2017,22.3581771850586,-0.0028000000000000086,-0.36060000000000003,True,-0.02399659093492046,0.5623,0.3975999999999999,,0.7840247748908813,,True,Wednesday,4
2025-05-05,0.34,23.306793212890625,0.17729999999999999,0.13830000000000003,False,0.04242814698087116,0.2017,-0.20845,0.14044272368902688,0.7340964157930073,,False,Monday,5
2025-05-06,-0.5574,23.06355857849121,0.08664285714285715,-0.8974,True,-0.010436211973807064,0.34,0.5623,0.07995439735922671,0.707201405459386,,True,Tuesday,5
2025-05-07,-0.3182,22.941940307617188,0.05964999999999999,0.23920000000000002,False,-0.005273178918167587,-0.5574,0.2017,0.06841860476684358,0.5953760076142534,,False,Wednesday,5
2025-05-08,-0.8261,23.073287963867188,-0.1151642857142857,-0.5079,True,0.005725220033215406,-0.3182,0.34,0.05446866478838275,0.5177398601125428,,False,Thursday,5
2025-05-09,0.4391333333333334,23.51111221313477,-0.022652380952380917,1.2652333333333332,False,0.018975373165420306,-0.8261,-0.5574,0.07807271996114729,0.36165736156058365,,False,Friday,5
2025-05-12,0.7845,24.012176513671875,0.00909047619047622,0.3453666666666666,False,0.021311807625042034,0.4391333333333334,-0.3182,0.04820558234406702,0.512385547182971,,False,Monday,5
2025-05-13,0.0,24.06082344055176,-0.019723809523809494,-0.7845,True,0.0020259274227885093,0.7845,-0.8261,0.07615317838303004,0.4579155240232853,,False,Tuesday,5
2025-05-14,0.6908,24.06082344055176,0.030390476190476214,0.6908,False,0.0,0.0,0.4391333333333334,0.03235237987369688,0.5112629417310823,,False,Wednesday,5
2025-05-15,0.6650333333333334,24.4937801361084,0.20502380952380955,-0.025766666666666604,False,0.017994259283202085,0.6908,0.7845,0.06201218050327206,0.5747197507113779,,False,Thursday,5
2025-05-19,0.4111,24.5910758972168,0.3092095238095238,-0.25393333333333334,False,0.003972264002034098,0.6650333333333334,0.0,0.07188300411766257,0.531194187866546,,False,Monday,5
2025-05-20,-0.5994,24.53756332397461,0.3415952380952381,-1.0105,True,-0.002176097274712907,0.4111,0.6908,0.06346192889372682,0.3871405576864653,,True,Tuesday,5
2025-05-21,-0.1395499999999999,24.809988021850582,0.2589261904761905,0.45985000000000015,False,0.011102353329835335,-0.5994,0.6650333333333334,0.055245187762328785,0.31754270779916055,,False,Wednesday,5
2025-05-22,-0.0510333333333333,24.44999885559082,0.13956428571428575,0.0885166666666666,False,-0.014509848450660834,-0.1395499999999999,0.4111,0.018233346805095474,0.2765717754800561,,False,Thursday,5
2025-05-23,-0.1561,24.084999084472656,0.11726428571428575,-0.1050666666666667,False,-0.014928416695393909,-0.0510333333333333,-0.5994,0.0010047720927186532,0.271306580629528,,False,Friday,5
2025-05-26,0.148,24.540000915527344,0.03972142857142861,0.3041,False,0.018891502941680516,-0.1561,-0.1395499999999999,0.01991525668934435,0.21685448050424228,,False,Monday,5
2025-05-27,0.0532636363636363,24.799999237060547,-0.0476742424242424,-0.0947363636363637,False,0.010594878232816018,0.148,-0.0510333333333333,0.012501912699899087,0.24429228930851354,,False,Tuesday,5
2025-05-28,0.7506,24.309999465942383,0.0008257575757576145,0.6973363636363638,False,-0.019758055894853355,0.0532636363636363,-0.1561,-0.01143001763929452,0.2581272045718468,,False,Wednesday,5
2025-05-29,0.0620519999999999,24.40999984741211,0.09531890043290045,-0.6885480000000002,True,0.004113549307552367,0.7506,0.148,-0.0051987018791659345,0.2599130023152981,,False,Thursday,5
2025-05-30,0.1658486486486486,24.61000061035156,0.1389472788112788,0.1037966486486487,False,0.008193394682083577,0.0620519999999999,0.0532636363636363,-0.008060762114148967,0.22737397404789048,,False,Friday,5
