date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-04-22,0.44035,202.3351593017578,,,False,,,,,,,False,Tuesday,4
2025-04-24,0.6868,213.6310577392578,,0.24644999999999995,False,0.055827659792204276,0.44035,,,,,False,Thursday,4
2025-04-25,0.7003,215.0182647705078,,0.013500000000000068,False,0.006493470780559951,0.6868,,,,,False,Friday,4
2025-04-29,0.45125,208.47853088378903,,-0.24905000000000005,False,-0.030414783105513044,0.7003,0.44035,,,,False,Tuesday,4
2025-04-30,-0.2695,199.8579864501953,,-0.72075,True,-0.04134979461457844,0.45125,0.6868,,,,True,Wednesday,4
2025-05-02,0.0,204.81231689453125,,0.2695,False,0.024789254271660344,-0.2695,0.7003,,,,False,Friday,5
2025-05-05,-0.092,205.50592041015625,0.2738857142857143,-0.092,False,0.0033865322464086134,0.0,0.45125,,5.629957119041873,,False,Monday,5
2025-05-07,0.29465,205.010498046875,0.25307142857142856,0.38665000000000005,False,-0.002410744966823697,-0.092,-0.2695,0.013222312693204508,5.33642780085939,,False,Wednesday,5
2025-05-15,-0.0354499999999999,217.0,0.1498928571428572,-0.33009999999999995,True,0.05848238049928378,0.29465,0.0,0.01576990862842642,6.083885636212164,,False,Thursday,5
2025-05-16,0.86545,219.1000061035156,0.1734857142857143,0.9008999999999999,False,0.00967744748163879,-0.0354499999999999,-0.092,0.018983230737929624,7.000298564152038,,False,Friday,5
2025-05-20,0.836,220.6999969482422,0.22845000000000004,-0.029450000000000087,False,0.007302559562552657,0.86545,0.29465,0.05862218048373391,8.372579787363495,,False,Tuesday,5
2025-05-21,0.31245,220.3000030517578,0.31158571428571424,-0.52355,True,-0.0018123874128470607,0.836,-0.0354499999999999,0.10228271066193617,7.665180824381667,,True,Wednesday,5
2025-05-22,0.4037,218.3000030517578,0.36925714285714284,0.09125,False,-0.009078529152494408,0.31245,0.86545,0.06585388204056142,6.856721607270199,,False,Thursday,5
2025-05-23,0.4215,214.0,0.44261428571428574,0.017799999999999983,False,-0.019697677469744712,0.4037,0.836,0.04133252985067748,5.483598647530537,,False,Friday,5
2025-05-26,0.8957,218.6999969482422,0.5284785714285715,0.47420000000000007,False,0.02196260256187932,0.4215,0.31245,0.0667746238938316,2.2634783292859106,,False,Monday,5
2025-05-27,0.296,220.5,0.5758285714285715,-0.5997000000000001,True,0.008230466743827991,0.8957,0.4037,0.016129032258064502,2.3144473342955294,,False,Tuesday,5
2025-05-28,0.3550666666666666,218.5,0.5029166666666667,0.0590666666666666,False,-0.009070294784580546,0.296,0.4215,-0.002738503362853084,2.312594738448432,,False,Wednesday,5
2025-05-29,0.0604181818181818,220.1000061035156,0.392119264069264,-0.29464848484848477,False,0.007322682395952462,0.3550666666666666,0.8957,-0.002718581119270702,2.2366012696461866,,False,Thursday,5
2025-05-30,0.1454185185185185,221.3000030517578,0.3682576238576239,0.0850003367003367,False,0.0054520532256499,0.0604181818181818,0.296,0.004539264576247204,2.3879668801451444,,False,Friday,5
