date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-02-18,0.5859,148.5,,,,,,,,,False,False,Tuesday,2
2025-02-24,0.233575,136.85000610351562,,-0.352325,0.5859,,-0.07845113735006315,,,,True,True,Monday,2
2025-02-25,0.2495333333333333,141.75,,0.015958333333333297,0.233575,,0.035805580401494064,,,,False,False,Tuesday,2
2025-02-26,0.2612666666666667,146.75,,0.011733333333333401,0.2495333333333333,0.5859,0.03527336860670194,,,,False,False,Wednesday,2
2025-02-28,0.0,145.1999969482422,,-0.2612666666666667,0.2612666666666667,0.233575,-0.010562201374840319,,,,False,False,Friday,2
2025-03-06,0.7003,169.35000610351562,,0.7003,0.0,0.2495333333333333,0.16632238059813398,,,,False,False,Thursday,3
2025-03-10,0.34,159.85000610351562,0.33865357142857144,-0.3603,0.7003,0.2612666666666667,-0.05609683884034289,,11.164267649135565,,True,True,Monday,3
2025-03-11,0.3182,157.14999389648438,0.3004107142857143,-0.02180000000000004,0.34,0.0,-0.016890910878556875,0.05824911714804304,11.477178016388324,,False,False,Tuesday,3
2025-03-12,0.0,163.3000030517578,0.26704285714285714,-0.3182,0.3182,0.7003,0.039134644569725374,0.19327728000417466,10.345964534619164,,True,False,Wednesday,3
2025-03-13,0.0,166.60000610351562,0.23139523809523807,0.0,0.0,0.34,0.02020822406666989,0.17530868503361985,9.351728456267846,,False,False,Thursday,3
2025-03-18,0.0,173.35000610351562,0.19407142857142853,0.0,0.0,0.3182,0.04051620499825148,0.1812606889507027,9.273519604227108,,False,False,Tuesday,3
2025-03-21,0.7351,175.60000610351562,0.2990857142857143,0.7351,0.0,0.0,0.012979520742885997,0.20936645863780412,6.828096237264913,,False,False,Friday,3
2025-03-25,0.3187,180.25,0.24457142857142858,-0.4164,0.7351,0.0,0.02648060213473591,0.0643637053654531,8.608510479771592,,True,False,Tuesday,3
2025-03-27,-0.2263,166.60000610351562,0.16367142857142855,-0.5449999999999999,0.3187,0.0,-0.07572812147841534,0.04222708628255445,7.889597281298848,,True,True,Thursday,3
