date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-02,0.0,213.28570556640625,,,,,,,,,False,False,Thursday,1
2025-01-07,0.1531,231.4249420166016,,0.1531,0.0,,0.08504665796530708,,,,False,False,Tuesday,1
2025-01-21,0.0,236.707260131836,,-0.1531,0.1531,,0.0228251893214495,,,,False,False,Tuesday,1
2025-01-28,0.6705,278.0687255859375,,0.6705,0.0,0.0,0.17473678429239947,,,,False,False,Tuesday,1
2025-01-30,0.5719,280.26141357421875,,-0.09860000000000002,0.6705,0.1531,0.00788541747606053,,,,False,False,Thursday,1
2025-02-14,0.6486,245.9762115478516,,0.07669999999999999,0.5719,0.0,-0.12233293762820385,,,,False,False,Friday,2
2025-02-19,0.2732,237.9032440185547,0.33104285714285714,-0.37539999999999996,0.6486,0.6705,-0.03282011491475634,,24.618555464671875,,True,True,Wednesday,2
2025-02-27,0.0,242.0892333984375,0.33104285714285714,-0.2732,0.2732,0.5719,0.017595343843047173,0.1350466865819253,20.20558732226442,,False,False,Thursday,2
2025-03-06,0.5423,239.6972503662109,0.3866428571428572,0.5423,0.0,0.6486,-0.009880584107967327,0.035745102829132014,19.127583813386757,,False,False,Thursday,3
2025-03-11,0.3182,227.5379638671875,0.43210000000000004,-0.22410000000000002,0.5423,0.2732,-0.0507276845289063,-0.038736861131938194,20.571268993734,,False,False,Tuesday,3
2025-03-12,0.3182,239.0992431640625,0.3817714285714286,0.0,0.3182,0.0,0.05081033116576217,-0.14014334887808677,16.68417531873344,,False,False,Wednesday,3
2025-03-14,0.08895,238.70057678222656,0.31277857142857146,-0.22924999999999998,0.3182,0.5423,-0.0016673678116261303,-0.14829311057116346,5.639272929564983,,False,False,Friday,3
2025-03-18,0.21075,243.9828948974609,0.2502285714285714,0.12179999999999999,0.08895,0.3182,0.02212947361268247,-0.008103696848761777,5.248262815188649,,False,False,Tuesday,3
2025-03-19,0.0,238.40158081054688,0.2112,-0.21075,0.21075,0.3182,-0.02287584172349333,0.0020947036432732435,5.243303289163505,,False,False,Wednesday,3
2025-03-21,0.0,233.0196075439453,0.2112,0.0,0.0,0.08895,-0.022575241524419698,-0.0374639785800186,5.328805041526946,,False,False,Friday,3
2025-03-24,0.4175666666666666,233.0196075439453,0.19338095238095238,0.4175666666666666,0.0,0.21075,0.0,-0.027858654248488213,5.40556661019013,,False,False,Monday,3
2025-03-26,-0.5267,218.26901245117188,0.07268095238095237,-0.9442666666666666,0.4175666666666666,0.0,-0.06330194805598754,-0.04073584582758183,8.271379150629167,,True,True,Wednesday,3
2025-03-31,-0.2997,213.6000061035156,-0.015590476190476195,0.22699999999999992,-0.5267,0.0,-0.021391063693481316,-0.10664708396023703,11.218033870413368,,False,False,Monday,3
2025-04-07,0.0,175.85000610351562,-0.02829761904761905,0.2997,-0.2997,0.4175666666666666,-0.17673220468779116,-0.2633029694605695,23.125632367093804,,False,False,Monday,4
2025-04-16,0.28974,214.0,-0.017013333333333342,0.28974,0.0,-0.5267,0.21694621877935583,-0.12288933168885408,21.132330568881393,,False,False,Wednesday,4
2025-04-17,-0.0386,209.0,-0.02252761904761905,-0.32834,0.28974,-0.2997,-0.02336448598130836,-0.12332796079029251,19.244380815190222,,True,True,Thursday,4
2025-04-22,0.7506,220.3999938964844,0.08470095238095239,0.7892,-0.0386,0.0,0.05454542534203055,-0.05415687452430784,17.673254976606813,,False,False,Tuesday,4
2025-05-15,0.128,229.3999938964844,0.04333428571428573,-0.6226,0.7506,0.28974,0.040834846865862584,-0.015533515336379033,16.996427277670684,,True,False,Thursday,5
2025-05-20,0.0,230.1000061035156,0.11857714285714287,-0.128,0.128,-0.0386,0.003051491829363595,0.05420372557460662,18.31825870795314,,False,False,Tuesday,5
2025-05-21,-0.1339666666666666,228.3000030517578,0.14225333333333337,-0.1339666666666666,0.0,0.7506,-0.007822698844032194,0.06882020846534176,19.194364133638626,,False,False,Wednesday,5
2025-05-23,0.0,216.8999938964844,0.14225333333333337,0.1339666666666666,-0.1339666666666666,0.128,-0.0499343364121152,0.23343751133454238,8.333239228218224,,False,False,Friday,5
2025-05-26,-0.1053499999999999,221.3000030517578,0.0858119047619048,-0.1053499999999999,0.0,0.0,0.020285888792478834,0.034112163793260875,7.722695200438813,,False,False,Monday,5
2025-05-27,0.0,221.3000030517578,0.09132619047619052,0.1053499999999999,-0.1053499999999999,-0.1339666666666666,0.0,0.05885168924286033,5.208923033955367,,False,False,Tuesday,5
2025-05-28,0.0,219.1999969482422,-0.01590238095238091,0.0,0.0,0.0,-0.009489408380281339,-0.005444632402330396,5.362970091696215,,False,False,Wednesday,5
