date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-04-23,0.6616,196.5,,,False,,,,,,,False,Wednesday,4
2025-04-24,0.0,200.6499938964844,,-0.6616,True,0.021119561814169963,0.6616,,,,,False,Thursday,4
2025-04-28,0.56225,205.0500030517578,,0.56225,False,0.02192877791734893,0.0,,,,,False,Monday,4
2025-04-29,0.4019,202.25,,-0.16035000000000005,False,-0.013655220727068484,0.56225,0.6616,,,,False,Tuesday,4
2025-04-30,0.6705,201.9499969482422,,0.2686,False,-0.0014833278208049583,0.4019,0.0,,,,False,Wednesday,4
2025-05-07,0.34,209.1499938964844,,-0.33049999999999996,True,0.03565237463255566,0.6705,0.56225,,,,False,Wednesday,5
2025-05-09,-0.4019,214.0500030517578,0.31919285714285717,-0.7419,True,0.023428206063915047,0.34,0.4019,,5.816633450548213,,False,Friday,5
2025-05-12,0.5307999999999999,221.75,0.3005071428571428,0.9326999999999999,False,0.03597288875712046,-0.4019,0.6705,0.12849872773536886,7.737233570547697,,False,Monday,5
2025-05-13,0.8333666666666666,225.1499938964844,0.41955952380952377,0.30256666666666665,False,0.015332554211880067,0.5307999999999999,0.34,0.12210316842889912,9.323701562558279,,False,Tuesday,5
2025-05-14,0.7242,225.1499938964844,0.4426952380952381,-0.10916666666666663,False,0.0,0.8333666666666666,-0.4019,0.09802482587456018,10.125849851435236,,False,Wednesday,5
2025-05-15,0.67545,221.8500061035156,0.48177380952380944,-0.04874999999999996,False,-0.014656841583064906,0.7242,0.5307999999999999,0.09690979532022537,8.904653960513182,,False,Thursday,5
2025-05-19,0.2553,221.8000030517578,0.4224595238095238,-0.42014999999999997,True,-0.00022539125707510266,0.67545,0.8333666666666666,0.09829168805881672,5.996139659624582,,True,Monday,5
2025-05-20,0.836,222.25,0.49331666666666657,0.5807,False,0.002028841037198692,0.2553,0.7242,0.06263450387667358,3.711770533265118,,False,Tuesday,5
2025-05-21,0.0,221.0,0.5507309523809524,-0.836,True,-0.0056242969628796935,0.836,0.67545,0.032469034567412125,1.7093891314959218,,True,Wednesday,5
2025-05-22,0.6669499999999999,217.1000061035156,0.5701809523809523,0.6669499999999999,False,-0.017647031205811792,0.0,0.2553,-0.02096953279136149,2.737608531340396,,False,Thursday,5
2025-05-26,0.12765,218.6499938964844,0.4693642857142857,-0.5392999999999999,True,0.007139510591398945,0.6669499999999999,0.836,-0.028869643243199294,2.6073139566064354,,False,Monday,5
2025-05-27,-0.0575999999999999,221.0,0.3576785714285714,-0.18524999999999991,False,0.01074779862389641,0.12765,0.0,-0.018432129731224545,1.9172154641207915,,False,Tuesday,5
2025-05-28,0.0749363636363636,217.5,0.27189090909090907,0.1325363636363635,False,-0.015837104072398245,-0.0575999999999999,0.6669499999999999,-0.01960787010970766,2.1100944953507526,,False,Wednesday,5
2025-05-29,0.1615272727272727,212.6000061035156,0.25849480519480517,0.08659090909090911,False,-0.022528707570043216,0.0749363636363636,0.12765,-0.041478795408742,3.273720600987307,,False,Thursday,5
2025-05-30,0.1510679245283019,216.1000061035156,0.16064736584170544,-0.01045934819897082,False,0.016462840543362223,0.1615272727272727,-0.0575999999999999,-0.027671513594980435,2.93405413421063,,False,Friday,5
