date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-21,0.7054,44.5,,,,,,,,,False,False,Tuesday,1
2025-02-24,0.5994,44.61000061035156,,-0.10599999999999998,0.7054,,0.002471923828125,,,,False,False,Monday,2
2025-02-25,0.6485,44.220001220703125,,0.04909999999999992,0.5994,,-0.00874242063018349,,,,False,False,Tuesday,2
2025-03-04,0.4939,43.04999923706055,,-0.15459999999999996,0.6485,0.7054,-0.02645866013895093,,,,False,False,Tuesday,3
2025-03-05,0.4404,43.81999969482422,,-0.05349999999999999,0.4939,0.5994,0.01788618981207324,,,,False,False,Wednesday,3
2025-03-06,0.6705,44.0,,0.23009999999999997,0.4404,0.6485,0.004107720365799983,,,,False,False,Thursday,3
2025-03-10,0.296,44.29999923706055,0.5505857142857142,-0.3745,0.6705,0.4939,0.006818164478648692,,0.5259417106029411,,True,False,Monday,3
2025-03-13,0.4939,42.7599983215332,0.5203714285714286,0.19790000000000002,0.296,0.4404,-0.0347630009491966,-0.039101161313860655,0.6786443359757888,,False,False,Thursday,3
2025-03-14,-0.0772,44.04999923706055,0.42371428571428565,-0.5711,0.4939,0.6705,0.030168404260149773,-0.01255326979666238,0.598685645500474,,True,False,Friday,3
2025-03-19,0.6597,45.290000915527344,0.4253142857142857,0.7369,-0.0772,0.296,0.028149868330157535,0.0241971882697114,0.8319633684307384,,False,False,Wednesday,3
2025-04-01,0.4939,45.880001068115234,0.4253142857142857,-0.16579999999999995,0.6597,0.4939,0.01302716141888216,0.06573755821622451,1.0190691039792297,,False,False,Tuesday,4
2025-04-04,0.0,44.5,0.3624,-0.4939,0.4939,-0.0772,-0.03007848814271885,0.015518035369956884,0.9978772330510302,,True,True,Friday,4
2025-04-07,0.4404,42.18000030517578,0.32952857142857145,0.4404,0.0,0.6597,-0.052134824602791396,-0.04136362942782312,1.3076283878418262,,False,False,Monday,4
2025-04-10,-0.4767,42.2599983215332,0.21914285714285717,-0.9171,0.4404,0.4939,0.0018965864338225114,-0.046049682859152674,1.4811024080208104,,True,False,Thursday,4
2025-04-14,-0.0511,43.56999969482422,0.14128571428571426,0.42560000000000003,-0.4767,0.0,0.03099861394512926,0.018942970184428587,1.4121789885099394,,False,False,Monday,4
2025-04-15,0.4939,44.5,0.22287142857142858,0.545,-0.0511,0.4404,0.021344969283675574,0.010215681514946562,1.4270472302234931,,False,False,Tuesday,4
2025-04-16,0.4939,44.130001068115234,0.1991857142857143,0.0,0.4939,-0.4767,-0.008314582738983445,-0.02561271415241706,1.3190280142765567,,False,False,Wednesday,4
2025-05-02,0.0,44.09591674804688,0.12862857142857145,-0.4939,0.4939,-0.0511,-0.0007723616415903356,-0.038885882269698135,0.9966237941021981,,True,True,Friday,5
2025-05-06,0.6163,47.10113143920898,0.21667142857142857,0.6163,0.0,0.4939,0.06815176807261203,0.05845239189233653,1.6539965810206794,,False,False,Tuesday,5
2025-05-07,0.4939,48.93927001953125,0.2243142857142857,-0.12239999999999995,0.6163,0.4939,0.03902535935245344,0.16024821397467037,2.2834949963094853,,False,False,Wednesday,5
2025-05-08,0.4939,48.56969451904297,0.36297142857142856,0.0,0.4939,0.0,-0.007551716654964125,0.14930658892844106,2.2935230097985064,,False,False,Thursday,5
2025-05-09,0.4939,48.978172302246094,0.4408285714285714,0.0,0.4939,0.6163,0.008410136963965753,0.12412606484512612,2.310778438809047,,False,False,Friday,5
2025-05-12,-0.296,49.4255485534668,0.32798571428571427,-0.7899,0.4939,0.4939,0.009134196524523741,0.11068648434756856,2.308872427535975,,True,False,Monday,5
2025-05-13,-0.4767,48.8031120300293,0.18932857142857143,-0.18070000000000003,-0.296,0.4939,-0.012593416596361484,0.10589419553154,1.8659012245897266,,False,False,Tuesday,5
2025-05-15,0.3182,49.44499969482422,0.2347857142857143,0.7948999999999999,-0.4767,0.4939,0.01315259699832172,0.12130562966500213,0.7938675709723418,,False,False,Thursday,5
2025-05-16,0.34,49.9896354675293,0.19531428571428572,0.02180000000000004,0.3182,-0.296,0.011014981819528424,0.06132557626664159,0.4826172021970215,,False,False,Friday,5
2025-05-20,0.6597,52.1876220703125,0.219,0.31969999999999993,0.34,-0.4767,0.04396884638638543,0.06637516353400574,1.2233592166076888,,False,False,Tuesday,5
2025-05-21,0.7845,51.99311065673828,0.2605142857142857,0.12480000000000002,0.6597,0.3182,-0.003727156092917072,0.07048461332926603,1.400976257878271,,False,False,Wednesday,5
2025-05-22,0.6605,51.040000915527344,0.2843142857142857,-0.124,0.7845,0.34,-0.018331462172044843,0.042096887579994524,1.336800791691034,,False,False,Thursday,5
2025-05-27,0.0,52.15999984741211,0.32659999999999995,-0.6605,0.6605,0.6597,0.021943552347077677,0.05532465241103557,1.3985967580625744,-0.9839050339575012,True,False,Tuesday,5
