date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-07,0.4588,254.0,,,,,,,,,False,False,Tuesday,1
2025-01-08,-0.4019,255.1000061035156,,-0.8607,0.4588,,0.004330732691006256,,,,True,False,Wednesday,1
2025-01-13,0.0,247.6000061035156,,0.4019,-0.4019,,-0.029400234498452416,,,,False,False,Monday,1
2025-01-22,0.0,260.29998779296875,,0.0,0.0,0.4588,0.05129233189171889,,,,False,False,Wednesday,1
2025-01-27,0.3182,261.3999938964844,,0.3182,0.0,-0.4019,0.004225916846336997,,,,False,False,Monday,1
2025-02-03,0.0,254.1999969482422,,-0.3182,0.3182,0.0,-0.02754398284757964,,,,True,True,Monday,2
2025-02-06,-0.04671,253.3999938964844,0.04691285714285714,-0.04671,0.0,0.0,-0.003147140288599859,,4.616580173683298,,False,False,Thursday,2
2025-02-07,0.5859,252.8000030517578,0.06506999999999999,0.63261,-0.04671,0.3182,-0.0023677618752101504,-0.004724397434024308,4.687821088958518,,False,False,Friday,2
2025-02-11,0.2263,254.1999969482422,0.1548128571428571,-0.3596,0.5859,0.0,0.005537950473037512,-0.0035280640287722598,4.696041846794624,,True,False,Tuesday,2
2025-02-12,0.064,254.8999938964844,0.16395571428571426,-0.1623,0.2263,-0.04671,0.002753725242509608,0.029482987128509386,3.470073017115832,,False,False,Wednesday,2
2025-02-13,0.0,257.1000061035156,0.16395571428571426,-0.064,0.064,0.5859,0.008630883717967608,-0.01229343772385516,2.9657563226772568,,False,False,Thursday,2
2025-02-20,0.0,245.3000030517578,0.11849857142857143,0.0,0.0,0.2263,-0.04589654909228902,-0.061591397171578466,3.7120130744729836,,False,False,Thursday,2
2025-02-21,0.4019,246.3000030517578,0.17591285714285715,0.4019,0.0,0.064,0.00407664079722414,-0.031077867786492908,4.457950305115165,,False,False,Friday,2
2025-02-24,0.0,248.6999969482422,0.1825857142857143,-0.4019,0.4019,0.0,0.009744189471163178,-0.018547738995456364,4.564614853797173,,True,False,Monday,2
2025-02-27,0.0,255.1000061035156,0.09888571428571427,0.0,0.0,0.0,0.025733852970674986,0.009098113227818505,4.766500162070229,,False,False,Thursday,2
2025-03-06,0.0,266.3999938964844,0.06655714285714286,0.0,0.0,0.4019,0.044296305459057495,0.04799369431434819,7.370434460614441,,False,False,Thursday,3
2025-03-13,0.33929,274.0,0.10588428571428572,0.33929,0.0,0.0,0.028528552093243675,0.07493137136469352,10.769819550425993,,False,False,Thursday,3
2025-03-14,0.17,273.5,0.13016999999999998,-0.16928999999999997,0.33929,0.0,-0.0018248175182481452,0.06378838392513031,12.638130483675697,,False,False,Friday,3
2025-03-18,0.0,275.0,0.13016999999999998,-0.17,0.17,0.0,0.005484460694698434,0.12107621923663636,12.463469412920151,,False,False,Tuesday,3
2025-03-19,0.0,271.6000061035156,0.07275571428571428,0.0,0.0,0.33929,-0.012363614169034087,0.10272027096337966,10.409245247372741,,False,False,Wednesday,3
2025-03-26,0.1806,277.1000061035156,0.0985557142857143,0.1806,0.0,0.17,0.020250367733437358,0.11419384601433613,7.529370605320339,,False,False,Wednesday,3
2025-03-27,-0.6597,277.79998779296875,0.004312857142857166,-0.8402999999999999,0.1806,0.0,0.002526097704926178,0.08898463797073308,3.8265365045828412,,True,False,Thursday,3
2025-03-31,0.0,274.70001220703125,0.004312857142857158,0.6597,-0.6597,0.0,-0.011159019878171361,0.031156225603263366,2.1177222201474333,,False,False,Monday,3
