date,avg_sentiment,Close,sentiment_7d,sentiment_change,sentiment_lag1,sentiment_lag3,stock_price_return,return_7d,volatility_7d,sentiment_zscore,alert,alert_combined,weekday,month
2025-01-22,-0.3818,17.329435348510742,,,,,,,,,False,False,Wednesday,1
2025-01-31,0.4404,18.206626892089844,,0.8222,-0.3818,,0.05061858773456729,,,,False,False,Friday,1
2025-02-11,-0.296,18.416179656982425,,-0.7363999999999999,0.4404,,0.011509697328043966,,,,True,False,Tuesday,2
2025-02-13,-0.2732,18.84015464782715,,0.022799999999999987,-0.296,-0.3818,0.023021875260864633,,,,False,False,Thursday,2
2025-02-18,0.0,19.33723258972168,,0.2732,-0.2732,0.4404,0.026383962933757443,,,,False,False,Tuesday,2
2025-02-26,0.1806,20.038986206054688,,0.1806,0.0,-0.296,0.03629028161485781,,,,False,False,Wednesday,2
2025-03-12,0.0,22.407405853271484,-0.04714285714285714,-0.1806,0.1806,-0.2732,0.11819059222173567,,1.644963119701115,,False,False,Wednesday,3
2025-03-14,0.0,23.14814758300781,0.0074000000000000055,0.0,0.0,0.0,0.033057897669496406,0.3357704459191808,1.966166859815591,,False,False,Friday,3
2025-03-19,-0.1272666666666666,23.32358741760254,-0.07369523809523808,-0.1272666666666666,0.0,0.1806,0.007579001039526467,0.2810493429585159,2.1097927952135502,,False,False,Wednesday,3
2025-03-20,0.4767,22.553606033325195,0.036690476190476204,0.6039666666666667,-0.1272666666666666,0.0,-0.033012991118863244,0.22466257678877932,1.904328666720182,,False,False,Thursday,3
2025-03-26,0.4019,22.68031120300293,0.13313333333333333,-0.07480000000000003,0.4767,0.0,0.005617956148143977,0.2038282926525059,1.5760738044496008,,False,False,Wednesday,3
2025-04-14,0.0386,21.393762588500977,0.13864761904761905,-0.36329999999999996,0.4019,-0.1272666666666666,-0.0567253510318505,0.10635079188489494,1.1458001628749417,,True,True,Monday,4
2025-04-29,0.2732,22.514619827270508,0.1518761904761905,0.2346,0.0386,0.4767,0.052391777001955964,0.12354086158649169,0.6228272902111063,,False,False,Tuesday,4
2025-05-05,-0.25,23.66471672058105,0.11616190476190477,-0.5232,0.2732,0.4019,0.05108222577747035,0.05611139797006004,0.7373741103171811,,True,False,Monday,5
2025-05-06,0.4019,23.94736671447754,0.1735761904761905,0.6518999999999999,-0.25,0.0386,0.011943941574870776,0.0345262673224187,0.860200899043954,,False,False,Tuesday,5
2025-05-07,0.5106,23.83041000366211,0.2647,0.10870000000000007,0.4019,0.2732,-0.004883906953524142,0.021730044224546052,0.9238836243477566,,False,False,Wednesday,5
2025-05-08,0.3062,23.6842098236084,0.24034285714285714,-0.20440000000000003,0.5106,-0.25,-0.006135025793985283,0.05012962399948928,0.9435532210593478,,False,False,Thursday,5
2025-05-09,0.2609142857142857,24.717348098754883,0.22020204081632652,-0.04528571428571432,0.3062,0.4019,0.04362139513375918,0.08981520921468866,1.0938984300364496,,False,False,Friday,5
2025-05-12,0.6794666666666668,25.15594482421875,0.3117544217687075,0.41855238095238106,0.2609142857142857,0.5106,0.01774448956706487,0.17585416404218335,0.843323141837386,,False,False,Monday,5
2025-05-13,0.15545,25.35087776184082,0.2949329931972789,-0.5240166666666668,0.6794666666666668,0.3062,0.007748980965898822,0.12597405402932615,0.7222443409037664,,True,False,Tuesday,5
2025-05-14,0.1468,25.35087776184082,0.35161870748299323,-0.008649999999999991,0.15545,0.2609142857142857,0.0,0.07125211179026403,0.7420193981267569,,False,False,Wednesday,5
2025-05-15,-0.26388,25.0,0.25650727891156466,-0.41068000000000005,0.1468,0.6794666666666668,-0.013840852578642315,0.043956118352089346,0.6986114388049043,,True,True,Thursday,5
2025-05-16,-0.0059749999999999,25.38999938964844,0.1827108503401361,0.2579050000000001,-0.26388,0.15545,0.015599975585937731,0.06544534423648884,0.6077650714529238,,False,False,Friday,5
2025-05-19,-0.1027,25.61000061035156,0.12429656462585038,-0.0967250000000001,-0.0059749999999999,0.1468,0.00866487695910756,0.08131116896386947,0.294461304818494,,False,False,Monday,5
2025-05-20,-0.4305166666666666,25.920000076293945,0.02552071428571434,-0.3278166666666666,-0.1027,-0.26388,0.012104625480449327,0.04865618968240559,0.2996993567351249,,True,False,Tuesday,5
2025-05-21,0.7845,26.290000915527344,0.04052547619047621,1.2150166666666666,-0.4305166666666666,-0.0059749999999999,0.014274723693839642,0.04508103747376602,0.42719163796457554,,False,False,Wednesday,5
2025-05-22,0.296,26.6299991607666,0.060604047619047634,-0.4885,0.7845,-0.1027,0.012932606823853332,0.050456690728522435,0.572334258592487,,True,False,Thursday,5
2025-05-23,0.02054,26.030000686645508,0.04256690476190478,-0.27546,0.296,-0.4305166666666666,-0.022530923508441547,0.02678893138078764,0.5522809907343842,,False,False,Friday,5
2025-05-26,0.2202,26.6299991607666,0.11172119047619049,0.19966,0.02054,0.7845,0.023050267318237783,0.06519996643066417,0.4784844873789088,,False,False,Monday,5
2025-05-27,0.1087222222222222,27.09000015258789,0.12810650793650794,-0.1114777777777778,0.2202,0.296,0.01727378919707201,0.06695552594745413,0.5056298466120549,-0.03337810091746893,False,False,Tuesday,5
2025-05-28,0.1947,26.540000915527344,0.17059222222222223,0.0859777777777778,0.1087222222222222,0.02054,-0.02030266644380241,0.03631395091805967,0.40111130385610916,0.19154690227182353,False,False,Wednesday,5
2025-05-29,0.0986666666666666,26.56999969482422,0.24618984126984128,-0.09603333333333341,0.1947,0.2202,0.0011303232201218538,0.025077145702817827,0.32715915832967785,-0.0975532430220837,False,False,Thursday,5
2025-05-30,0.16867,26.64999961853028,0.15821412698412698,0.07000333333333339,0.0986666666666666,0.1087222222222222,0.0030109117284500275,0.013693369740064076,0.3091075433616061,0.09467253330560406,False,False,Friday,5
2025-06-02,-0.0258,26.63999938964844,0.1122426984126984,-0.19446999999999998,0.16867,0.1947,-0.0003752431153839497,0.0003755249416821371,0.30933853881430295,-0.6565941492023043,False,False,Monday,6
