date,avg_sentiment,Close,sentiment_7d,sentiment_change,alert,stock_price_return,sentiment_lag1,sentiment_lag3,return_7d,volatility_7d,sentiment_zscore,alert_combined,weekday,month
2025-01-27,0.2732,48.31999969482422,,,False,,,,,,,False,Monday,1
2025-02-28,0.2732,54.93999862670898,,0.0,False,0.13700329001851919,0.2732,,,,,False,Friday,2
2025-03-21,0.2732,61.81999969482422,,0.0,False,0.12522754350362408,0.2732,,,,,False,Friday,3
2025-03-25,0.2732,59.63999938964844,,0.0,False,-0.03526367382622775,0.2732,0.2732,,,,False,Tuesday,3
2025-03-26,0.2732,60.68000030517578,,0.0,False,0.017437976629286478,0.2732,0.2732,,,,False,Wednesday,3
2025-03-28,0.4215,55.29999923706055,,0.1483,False,-0.08866184972079405,0.2732,0.2732,,,,False,Friday,3
2025-04-03,0.2732,53.2599983215332,0.29438571428571425,-0.1483,False,-0.036889709650487545,0.4215,0.2732,,4.77107981095053,,False,Thursday,4
2025-04-07,0.2732,48.560001373291016,0.29438571428571425,0.0,False,-0.08824628419753366,0.2732,0.2732,0.004966922185069889,4.704745139228855,,False,Monday,4
2025-04-08,0.3523333333333333,51.220001220703125,0.3056904761904762,0.07913333333333328,False,0.05477759003679039,0.2732,0.4215,-0.0677101838185592,5.080910608687034,,False,Tuesday,4
2025-04-11,0.0,53.7400016784668,0.2666619047619047,-0.3523333333333333,True,0.04919953919768916,0.3523333333333333,0.2732,-0.130702006733169,4.345370311945044,,False,Friday,4
2025-04-14,0.4577,56.86000061035156,0.2930190476190476,0.4577,False,0.05805729129954473,0.0,0.2732,-0.04661299141091868,3.9169348116128737,,False,Monday,4
2025-04-16,0.314425,57.720001220703125,0.29890833333333333,-0.14327499999999999,False,0.015124878669012798,0.4577,0.3523333333333333,-0.0487804724717541,3.198663199650022,,False,Wednesday,4
2025-04-17,0.4709,63.79999923706055,0.30596547619047615,0.15647499999999998,False,0.10533606874174217,0.314425,0.0,0.15370705456182954,4.9778093051054135,,False,Thursday,4
2025-04-22,0.2732,63.81999969482422,0.30596547619047615,-0.1977,False,0.0003134868025524984,0.4709,0.4577,0.19827265689232232,5.873996783074767,,False,Tuesday,4
2025-04-23,0.6616,65.27999877929688,0.36145119047619045,0.38839999999999997,False,0.022876826879569157,0.2732,0.314425,0.3443162465642391,5.478441572861943,,False,Wednesday,4
2025-04-28,0.7845,68.23999786376953,0.4231892857142857,0.12290000000000001,False,0.0453431240781732,0.6616,0.4709,0.3322919999499516,5.264177706432932,,False,Monday,4
2025-04-29,0.2732,68.23999786376953,0.4622178571428571,-0.5113,True,0.0,0.7845,0.2732,0.2698175610796969,4.578068632237138,,False,Tuesday,4
2025-04-30,0.0,67.54000091552734,0.39683214285714286,-0.2732,False,-0.010257868847528662,0.2732,0.6616,0.18782976064955315,3.7268719305140237,,False,Wednesday,4
2025-05-02,0.2732,72.5999984741211,0.39094285714285715,0.2732,False,0.07491852961213774,0.0,0.7845,0.2577962047596212,3.109098390751758,,False,Friday,5
2025-05-06,0.3823,72.91999816894531,0.3782857142857143,0.10909999999999997,False,0.004407709387739045,0.2732,0.2732,0.14294669343173094,3.405102135409906,,False,Tuesday,5
2025-05-07,0.4428,70.9800033569336,0.4025142857142857,0.060500000000000054,False,-0.02660442760183601,0.3823,0.0,0.11219059380048924,2.835842159354329,,False,Wednesday,5
2025-05-08,0.2593166666666667,73.33999633789062,0.34504523809523807,-0.18348333333333333,False,0.03324870201948915,0.4428,0.2732,0.12346810216470039,2.5006888210637728,,False,Thursday,5
2025-05-09,0.4812333333333333,74.76000213623047,0.3017214285714286,0.2219166666666666,False,0.01936195622096326,0.2593166666666667,0.3823,0.09554520041863279,2.702379748899783,,False,Friday,5
